Date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Column1
2015-02-03 3:24,926,20.4175,22.3425,0,438.25,0.003308992,0
2015-02-03 3:26,927,20.46333333,22.46333333,0,437,0.003336461,0
2015-02-03 3:27,928,20.478,22.478,0,429.8,0.003341691,0
2015-02-03 3:28,929,20.5,22.456,0,431.2,0.003342962,0
2015-02-03 3:29,930,20.5,22.412,0,435.8,0.003336377,0
2015-02-03 3:29,931,20.4725,22.3925,0,435.75,0.003327776,0
2015-02-03 3:30,932,20.445,22.34,0,434.25,0.003314272,0
2015-02-03 3:32,933,20.5,22.434,0,434.6,0.00333967,0
2015-02-03 3:33,934,20.5,22.39,0,434,0.003333084,0
2015-02-03 3:34,935,20.5,22.39,0,433.5,0.003333084,0
2015-02-03 3:35,936,20.5,22.39,0,434.6666667,0.003333084,0
2015-02-03 3:36,937,20.5,22.39,0,437.5,0.003333084,0
2015-02-03 3:36,938,20.5,22.39,0,438.5,0.003333084,0
2015-02-03 3:38,939,20.5,22.42666667,0,436.6666667,0.003338572,0
2015-02-03 3:39,940,20.5,22.445,0,431.1666667,0.003341316,0
2015-02-03 3:40,941,20.5,22.39,0,436,0.003333084,0
2015-02-03 3:40,942,20.4725,22.3925,0,438.25,0.003327776,0
2015-02-03 3:42,943,20.5,22.46333333,0,439,0.00334406,0
2015-02-03 3:42,944,20.5,22.456,0,436.6,0.003342962,0
2015-02-03 3:43,945,20.5,22.39,0,432.6666667,0.003333084,0
2015-02-03 3:45,946,20.5,22.39,0,433.25,0.003333084,0
2015-02-03 3:46,947,20.4725,22.39,0,433.5,0.003327402,0
2015-02-03 3:47,948,20.4725,22.4175,0,435.75,0.003331511,0
2015-02-03 3:48,949,20.5,22.5,0,436,0.003349548,0
2015-02-03 3:49,950,20.5,22.478,0,430.8,0.003346255,0
2015-02-03 3:49,951,20.434,22.412,0,435.4,0.003322741,0
2015-02-03 3:51,952,20.4175,22.34,0,433.5,0.00330862,0
2015-02-03 3:52,953,20.39,22.39,0,429.75,0.003310408,0
2015-02-03 3:53,954,20.39,22.39,0,430,0.003310408,0
2015-02-03 3:53,955,20.39,22.39,0,433,0.003310408,0
2015-02-03 3:55,956,20.39,22.39,0,436.25,0.003310408,0
2015-02-03 3:55,957,20.39,22.39,0,433.5,0.003310408,0
2015-02-03 3:56,958,20.39,22.5,0,434.25,0.003326758,0
2015-02-03 3:58,959,20.39,22.46333333,0,430.3333333,0.003321308,0
2015-02-03 3:59,960,20.39,22.5,0,429.6,0.003326758,0
2015-02-03 4:00,961,20.39,22.5,0,433.5,0.003326758,0
2015-02-03 4:01,962,20.39,22.5,0,435.6,0.003326758,0
2015-02-03 4:01,963,20.39,22.5,0,434.6666667,0.003326758,0
2015-02-03 4:02,964,20.39,22.5,0,432.3333333,0.003326758,0
2015-02-03 4:04,965,20.39,22.5,0,438,0.003326758,0
2015-02-03 4:05,966,20.39,22.5,0,436.5,0.003326758,0
2015-02-03 4:06,967,20.39,22.5,0,440.75,0.003326758,0
2015-02-03 4:07,968,20.39,22.5,0,438,0.003326758,0
2015-02-03 4:08,969,20.39,22.5,0,434.75,0.003326758,0
2015-02-03 4:08,970,20.39,22.5,0,434.75,0.003326758,0
2015-02-03 4:09,971,20.39,22.5,0,435.6666667,0.003326758,0
2015-02-03 4:11,972,20.39,22.5,0,434,0.003326758,0
2015-02-03 4:12,973,20.35,22.5,0,429.2,0.003318505,0
2015-02-03 4:13,974,20.39,22.5,0,431.5,0.003326758,0
2015-02-03 4:14,975,20.39,22.5,0,430,0.003326758,0
2015-02-03 4:14,976,20.39,22.5,0,434,0.003326758,0
2015-02-03 4:15,977,20.39,22.5,0,434.25,0.003326758,0
2015-02-03 4:17,978,20.39,22.5,0,432.4,0.003326758,0
2015-02-03 4:18,979,20.39,22.46333333,0,434.3333333,0.003321308,0
2015-02-03 4:19,980,20.39,22.5,0,436.4,0.003326758,0
2015-02-03 4:20,981,20.39,22.5,0,435.75,0.003326758,0
2015-02-03 4:21,982,20.39,22.5,0,435.2,0.003326758,0
2015-02-03 4:21,983,20.39,22.5,0,436.75,0.003326758,0
2015-02-03 4:23,984,20.39,22.5,0,438.25,0.003326758,0
2015-02-03 4:24,985,20.39,22.5,0,438.75,0.003326758,0
2015-02-03 4:25,986,20.39,22.4725,0,437.5,0.003322671,0
2015-02-03 4:25,987,20.39,22.46333333,0,439.3333333,0.003321308,0
2015-02-03 4:27,988,20.39,22.5,0,437.5,0.003326758,0
2015-02-03 4:27,989,20.39,22.5,0,433.6,0.003326758,0
2015-02-03 4:28,990,20.39,22.5,0,431.3333333,0.003326758,0
2015-02-03 4:30,991,20.39,22.5,0,434.8,0.003326758,0
2015-02-03 4:31,992,20.39,22.46333333,0,433.3333333,0.003321308,0
2015-02-03 4:32,993,20.39,22.4725,0,433.8,0.003322671,0
2015-02-03 4:33,994,20.39,22.5,0,436.5,0.003326758,0
2015-02-03 4:34,995,20.39,22.5,0,434,0.003326758,0
2015-02-03 4:34,996,20.39,22.4725,0,433.75,0.003322671,0
2015-02-03 4:36,997,20.39,22.445,0,435.5,0.003318583,0
2015-02-03 4:37,998,20.39,22.42666667,0,434.3333333,0.003315858,0
2015-02-03 4:38,999,20.39,22.5,0,431.75,0.003326758,0
2015-02-03 4:38,1000,20.39,22.5,0,431.5,0.003326758,0
2015-02-03 4:40,1001,20.39,22.5,0,432.5,0.003326758,0
2015-02-03 4:40,1002,20.39,22.456,0,435.4,0.003320218,0
2015-02-03 4:41,1003,20.39,22.5,0,436.6666667,0.003326758,0
2015-02-03 4:43,1004,20.39,22.5,0,432.6,0.003326758,0
2015-02-03 4:44,1005,20.39,22.46333333,0,433,0.003321308,0
2015-02-03 4:45,1006,20.39,22.445,0,431.5,0.003318583,0
2015-02-03 4:46,1007,20.39,22.5,0,431.8,0.003326758,0
2015-02-03 4:46,1008,20.39,22.5,0,439.6666667,0.003326758,0
2015-02-03 4:47,1009,20.39,22.5,0,436.6666667,0.003326758,0
2015-02-03 4:49,1010,20.39,22.5,0,439,0.003326758,0
2015-02-03 4:50,1011,20.39,22.5,0,436.25,0.003326758,0
2015-02-03 4:51,1012,20.39,22.5,0,435.8,0.003326758,0
2015-02-03 4:52,1013,20.39,22.42666667,0,438.3333333,0.003315858,0
2015-02-03 4:53,1014,20.39,22.4725,0,436,0.003322671,0
2015-02-03 4:53,1015,20.39,22.5,0,433.6666667,0.003326758,0
2015-02-03 4:54,1016,20.39,22.5,0,432.25,0.003326758,0
2015-02-03 4:56,1017,20.39,22.5,0,433.5,0.003326758,0
2015-02-03 4:57,1018,20.39,22.5,0,436.25,0.003326758,0
2015-02-03 4:58,1019,20.39,22.5,0,435,0.003326758,0
2015-02-03 4:59,1020,20.39,22.5,0,433.75,0.003326758,0
2015-02-03 4:59,1021,20.39,22.5,0,440.6666667,0.003326758,0
2015-02-03 5:00,1022,20.39,22.5,0,441.2,0.003326758,0
2015-02-03 5:02,1023,20.39,22.5,0,435.25,0.003326758,0
2015-02-03 5:03,1024,20.39,22.5,0,437.25,0.003326758,0
2015-02-03 5:04,1025,20.39,22.5,0,435.5,0.003326758,0
2015-02-03 5:05,1026,20.39,22.5,0,439.75,0.003326758,0
2015-02-03 5:06,1027,20.39,22.5,0,438,0.003326758,0
2015-02-03 5:06,1028,20.39,22.5,0,435.25,0.003326758,0
2015-02-03 5:08,1029,20.39,22.5,0,434.2,0.003326758,0
2015-02-03 5:09,1030,20.39,22.5,0,435,0.003326758,0
2015-02-03 5:10,1031,20.365,22.5,0,436.5,0.003321598,0
2015-02-03 5:10,1032,20.39,22.5,0,434,0.003326758,0
2015-02-03 5:12,1033,20.39,22.5,0,435.25,0.003326758,0
2015-02-03 5:12,1034,20.39,22.5,0,432.75,0.003326758,0
2015-02-03 5:13,1035,20.39,22.5,0,432,0.003326758,0
2015-02-03 5:15,1036,20.39,22.5,0,432,0.003326758,0
2015-02-03 5:16,1037,20.39,22.5,0,431.5,0.003326758,0
2015-02-03 5:17,1038,20.39,22.5,0,435,0.003326758,0
2015-02-03 5:18,1039,20.39,22.5,0,437.6666667,0.003326758,0
2015-02-03 5:19,1040,20.39,22.5,0,437.3333333,0.003326758,0
2015-02-03 5:19,1041,20.365,22.5,0,438,0.003321598,0
2015-02-03 5:21,1042,20.365,22.5,0,434.25,0.003321598,0
2015-02-03 5:22,1043,20.34,22.575,0,435.75,0.003327559,0
2015-02-03 5:23,1044,20.315,22.6,0,433.25,0.003326094,0
2015-02-03 5:23,1045,20.315,22.6,0,434.75,0.003326094,0
2015-02-03 5:25,1046,20.35666667,22.6,0,439,0.003334714,0
2015-02-03 5:25,1047,20.34,22.6,0,439.25,0.003331264,0
2015-02-03 5:26,1048,20.365,22.575,0,438.5,0.003332729,0
2015-02-03 5:28,1049,20.29,22.6,0,437.6,0.003320932,0
2015-02-03 5:29,1050,20.29,22.6,0,434.5,0.003320932,0
2015-02-03 5:30,1051,20.29,22.6,0,435.5,0.003320932,0
2015-02-03 5:31,1052,20.32333333,22.6,0,436,0.003327817,0
2015-02-03 5:31,1053,20.29,22.6,0,435.2,0.003320932,0
2015-02-03 5:32,1054,20.32333333,22.6,0,433.6666667,0.003327817,0
2015-02-03 5:34,1055,20.29,22.6,0,434.25,0.003320932,0
2015-02-03 5:35,1056,20.29,22.625,0,440.5,0.003324625,0
2015-02-03 5:36,1057,20.29,22.63333333,0,440.6666667,0.003325856,0
2015-02-03 5:37,1058,20.29,22.675,0,438,0.003332012,0
2015-02-03 5:38,1059,20.29,22.7,0,433.8,0.003335705,0
2015-02-03 5:38,1060,20.29,22.7,0,435,0.003335705,0
2015-02-03 5:39,1061,20.29,22.7,0,434.75,0.003335705,0
2015-02-03 5:41,1062,20.29,22.7,0,437.3333333,0.003335705,0
2015-02-03 5:42,1063,20.29,22.7,0,439.5,0.003335705,0
2015-02-03 5:43,1064,20.29,22.65,0,432.75,0.003328319,0
2015-02-03 5:44,1065,20.29,22.6,0,435,0.003320932,0
2015-02-03 5:44,1066,20.29,22.7,0,436.5,0.003335705,0
2015-02-03 5:45,1067,20.29,22.675,0,434.6666667,0.003332012,0
2015-02-03 5:47,1068,20.29,22.7,0,436,0.003335705,0
2015-02-03 5:48,1069,20.29,22.7,0,441.5,0.003335705,0
2015-02-03 5:49,1070,20.29,22.7,0,436,0.003335705,0
2015-02-03 5:50,1071,20.29,22.675,0,435.75,0.003332012,0
2015-02-03 5:51,1072,20.29,22.65,0,431,0.003328319,0
2015-02-03 5:51,1073,20.29,22.7,0,434,0.003335705,0
2015-02-03 5:53,1074,20.29,22.7,0,436,0.003335705,0
2015-02-03 5:54,1075,20.29,22.7,0,436.5,0.003335705,0
2015-02-03 5:55,1076,20.29,22.7,0,436.5,0.003335705,0
2015-02-03 5:55,1077,20.29,22.7,0,436.25,0.003335705,0
2015-02-03 5:57,1078,20.29,22.7,0,437.6666667,0.003335705,0
2015-02-03 5:57,1079,20.29,22.7,0,432.25,0.003335705,0
2015-02-03 5:58,1080,20.29,22.7,0,429.3333333,0.003335705,0
2015-02-03 6:00,1081,20.29,22.7,0,432.25,0.003335705,0
2015-02-03 6:01,1082,20.272,22.68,0,437,0.003329025,0
2015-02-03 6:02,1083,20.26,22.66666667,0,433.3333333,0.003324577,0
2015-02-03 6:03,1084,20.29,22.7,0,427.6,0.003335705,0
2015-02-03 6:04,1085,20.29,22.7,0,436,0.003335705,0
2015-02-03 6:04,1086,20.29,22.7,0,436.3333333,0.003335705,0
2015-02-03 6:06,1087,20.29,22.7,0,435.25,0.003335705,0
2015-02-03 6:07,1088,20.29,22.7,0,436.25,0.003335705,0
2015-02-03 6:08,1089,20.29,22.7,0,434.25,0.003335705,0
2015-02-03 6:08,1090,20.29,22.7225,0,436,0.003339029,0
2015-02-03 6:10,1091,20.2675,22.7,0,434.5,0.003331045,0
2015-02-03 6:10,1092,20.26,22.76,0,435.6666667,0.00333834,0
2015-02-03 6:11,1093,20.29,22.7,0,433,0.003335705,0
2015-02-03 6:13,1094,20.29,22.7,0,428.25,0.003335705,0
2015-02-03 6:14,1095,20.29,22.7,0,434.2,0.003335705,0
2015-02-03 6:15,1096,20.2675,22.675,0,437,0.003327356,0
2015-02-03 6:16,1097,20.2675,22.72,0,433.6666667,0.003333995,0
2015-02-03 6:16,1098,20.29,22.76,0,434,0.00334457,0
2015-02-03 6:17,1099,20.29,22.772,0,439.6,0.003346342,0
2015-02-03 6:19,1100,20.29,22.79,0,435.6666667,0.003349002,0
2015-02-03 6:20,1101,20.29,22.7675,0,431,0.003345678,0
2015-02-03 6:21,1102,20.29,22.76,0,433.3333333,0.00334457,0
2015-02-03 6:22,1103,20.29,22.7,0,434.5,0.003335705,0
2015-02-03 6:23,1104,20.29,22.7,0,435,0.003335705,0
2015-02-03 6:23,1105,20.29,22.7,0,437.75,0.003335705,0
2015-02-03 6:24,1106,20.29,22.79,0,438.3333333,0.003349002,0
2015-02-03 6:26,1107,20.29,22.7225,0,438,0.003339029,0
2015-02-03 6:27,1108,20.29,22.7,0,431.75,0.003335705,0
2015-02-03 6:28,1109,20.29,22.7675,0,432.75,0.003345678,0
2015-02-03 6:29,1110,20.29,22.7225,0,431.25,0.003339029,0
2015-02-03 6:29,1111,20.29,22.7,0,437.25,0.003335705,0
2015-02-03 6:30,1112,20.32333333,22.7,0,434.3333333,0.003342621,0
2015-02-03 6:32,1113,20.365,22.7,0,429.5,0.003351283,0
2015-02-03 6:33,1114,20.39,22.7,0,430,0.003356489,0
2015-02-03 6:34,1115,20.39,22.7,0,434,0.003356489,0
2015-02-03 6:35,1116,20.39,22.7,0,437.75,0.003356489,0
2015-02-03 6:36,1117,20.39,22.7,0,434.6666667,0.003356489,0
2015-02-03 6:36,1118,20.39,22.7,0,431.75,0.003356489,0
2015-02-03 6:38,1119,20.39,22.65,0,437.5,0.003349056,0
2015-02-03 6:39,1120,20.39,22.68,0,433.8,0.003353516,0
2015-02-03 6:40,1121,20.39,22.7,0,435.8,0.003356489,0
2015-02-03 6:40,1122,20.39,22.7,0,437.6666667,0.003356489,0
2015-02-03 6:42,1123,20.39,22.7,0,434.25,0.003356489,0
2015-02-03 6:42,1124,20.39,22.675,0,433,0.003352773,0
2015-02-03 6:43,1125,20.39,22.7,0,436.25,0.003356489,0
2015-02-03 6:45,1126,20.37,22.7,0,436.8,0.003352323,0
2015-02-03 6:46,1127,20.32333333,22.7,0,438,0.003342621,0
2015-02-03 6:47,1128,20.29,22.7225,0,438.75,0.003339029,0
2015-02-03 6:48,1129,20.29,22.745,0,439.5,0.003342353,0
2015-02-03 6:49,1130,20.29,22.79,0,441.25,0.003349002,0
2015-02-03 6:49,1131,20.29,22.79,0,432,0.003349002,0
2015-02-03 6:51,1132,20.29,22.79,0,431.6666667,0.003349002,0
2015-02-03 6:52,1133,20.29,22.79,0,435,0.003349002,0
2015-02-03 6:53,1134,20.29,22.79,0,435.75,0.003349002,0
2015-02-03 6:53,1135,20.26,22.79,0,436.3333333,0.003342764,0
2015-02-03 6:55,1136,20.29,22.84,0,436,0.003356389,0
2015-02-03 6:55,1137,20.2675,22.84,0,439.25,0.003351699,0
2015-02-03 6:56,1138,20.245,22.815,0,435,0.003343332,0
2015-02-03 6:58,1139,20.236,22.83,0,431.4,0.003343671,0
2015-02-03 6:59,1140,20.29,22.89,0,435.3333333,0.003363776,0
2015-02-03 7:00,1141,20.2,22.79,0,439.6666667,0.003330319,0
2015-02-03 7:01,1142,20.218,22.81,0,431.4,0.00333699,0
2015-02-03 7:01,1143,20.245,22.84,0,431,0.003347015,0
2015-02-03 7:02,1144,20.2,22.79,0,431.75,0.003330319,0
2015-02-03 7:04,1145,20.245,22.84,0,437.75,0.003347015,0
2015-02-03 7:05,1146,20.2675,22.865,0,436.75,0.003355388,0
2015-02-03 7:06,1147,20.2,22.79,0,432,0.003330319,0
2015-02-03 7:07,1148,20.2225,22.815,0,433.25,0.003338659,0
2015-02-03 7:08,1149,20.2,22.79,0,434.5,0.003330319,0
2015-02-03 7:08,1150,20.2,22.79,0,436.5,0.003330319,0
2015-02-03 7:09,1151,20.2225,22.815,0,438.25,0.003338659,0
2015-02-03 7:11,1152,20.2,22.79,0,439,0.003330319,0
2015-02-03 7:12,1153,20.2,22.815,0,441.2,0.003333992,0
2015-02-03 7:13,1154,20.2225,22.8675,0,435.25,0.003346383,0
2015-02-03 7:14,1155,20.2,22.89,0,433.75,0.00334501,0
2015-02-03 7:14,1156,20.2,22.89,0,439.25,0.00334501,0
2015-02-03 7:15,1157,20.2,22.89,0,442,0.00334501,0
2015-02-03 7:17,1158,20.2,22.89,0,445.3333333,0.00334501,0
2015-02-03 7:18,1159,20.2,22.89,0,440.6,0.00334501,0
2015-02-03 7:19,1160,20.2,22.89,0,440.6666667,0.00334501,0
2015-02-03 7:20,1161,20.236,22.83,0,440.2,0.003343671,0
2015-02-03 7:21,1162,20.29,22.84,0,439.5,0.003356389,0
2015-02-03 7:21,1163,20.29,22.79,0,441.6666667,0.003349002,0
2015-02-03 7:23,1164,20.29,22.79,0,440.5,0.003349002,0
2015-02-03 7:24,1165,20.29,22.79,0,437,0.003349002,0
2015-02-03 7:25,1166,20.29,22.79,0,439,0.003349002,0
2015-02-03 7:25,1167,20.29,22.79,0,438.5,0.003349002,0
2015-02-03 7:27,1168,20.29,22.79,0,438.5,0.003349002,0
2015-02-03 7:27,1169,20.315,22.79,0,440.25,0.003354208,0
2015-02-03 7:28,1170,20.35666667,22.7,0,445,0.003349549,0
2015-02-03 7:30,1171,20.34,22.745,0,442.75,0.003352752,0
2015-02-03 7:31,1172,20.34,22.7225,0,439.75,0.003349418,0
2015-02-03 7:32,1173,20.315,22.7675,0,434.5,0.003350878,0
2015-02-03 7:33,1174,20.315,22.7675,0,437.5,0.003350878,0
2015-02-03 7:34,1175,20.29,22.79,0,440,0.003349002,0
2015-02-03 7:34,1176,20.29,22.79,0,438,0.003349002,0
2015-02-03 7:36,1177,20.29,22.79,217.2,441.6,0.003349002,1
2015-02-03 7:37,1178,20.29,22.85666667,413.6666667,442.6666667,0.003358851,1
2015-02-03 7:38,1179,20.29,22.956,433,445.6,0.003373528,1
2015-02-03 7:38,1180,20.29,23,419,453,0.003380029,0
2015-02-03 7:40,1181,20.315,23.1,419,459.25,0.003400083,0
2015-02-03 7:40,1182,20.29,23.2,419,470.4,0.003409582,0
2015-02-03 7:41,1183,20.31,23.2,416.2,466,0.003413822,0
2015-02-03 7:43,1184,20.31,23.2,415,470.8,0.003413822,1
2015-02-03 7:44,1185,20.33,23.2,412.2,476.6,0.003418066,1
2015-02-03 7:45,1186,20.39,23.2,412.2,473,0.003430829,1
2015-02-03 7:46,1187,20.365,23.245,413.5,473,0.003432187,1
2015-02-03 7:46,1188,20.39,23.34,403.5,479.75,0.003451647,1
2015-02-03 7:47,1189,20.39,23.434,397.4,494.2,0.003465625,1
2015-02-03 7:49,1190,20.39,23.5,399.5,498.75,0.003475441,1
2015-02-03 7:50,1191,20.39,23.66,397.4,501,0.003499236,1
2015-02-03 7:51,1192,20.39,23.7,398.3333333,507,0.003505185,1
2015-02-03 7:52,1193,20.39,23.7,399.5,518,0.003505185,1
2015-02-03 7:53,1194,20.445,23.8175,403,520,0.003534713,1
2015-02-03 7:53,1195,20.5,23.89,407.6666667,523.6666667,0.003557659,1
2015-02-03 7:54,1196,20.5,23.978,412.2,525.2,0.003570839,1
2015-02-03 7:56,1197,20.5,24.03333333,413,531.3333333,0.003579127,1
2015-02-03 7:57,1198,20.5,24.1,414,538,0.003589112,1
2015-02-03 7:58,1199,20.5,24.1,412.2,536.4,0.003589112,1
2015-02-03 7:59,1200,20.5,24.1,413,538.3333333,0.003589112,1
2015-02-03 7:59,1201,20.5,24.18,412.2,541,0.003601095,1
2015-02-03 8:00,1202,20.52,24.236,407.4,549.6,0.003613966,1
2015-02-03 8:02,1203,20.5,24.32333333,407,555.1666667,0.003622566,1
2015-02-03 8:03,1204,20.5,24.39,405,561.5,0.003632553,1
2015-02-03 8:04,1205,20.5,24.39,405,569,0.003632553,1
2015-02-03 8:05,1206,20.56,24.39,405,568.2,0.003646103,1
2015-02-03 8:06,1207,20.55,24.39,412,572,0.003643841,1
2015-02-03 8:06,1208,20.55,24.39,416.6666667,573.1666667,0.003643841,1
2015-02-03 8:08,1209,20.58,24.39,419,583,0.003650629,1
2015-02-03 8:09,1210,20.6,24.39,419,585,0.003655161,1
2015-02-03 8:10,1211,20.66666667,24.39,419,584.6666667,0.003670301,1
2015-02-03 8:10,1212,20.7,24.37,419,584.8,0.003674858,1
2015-02-03 8:12,1213,20.7,24.39,419,591.4,0.003677892,1
2015-02-03 8:12,1214,20.7,24.39,419,594.3333333,0.003677892,1
2015-02-03 8:13,1215,20.7,24.39,419,600.5,0.003677892,1
2015-02-03 8:15,1216,20.736,24.39,419,601.4,0.003686106,1
2015-02-03 8:16,1217,20.73,24.39,419,606,0.003684736,1
2015-02-03 8:17,1218,20.7,24.5,419,608.75,0.003694578,1
2015-02-03 8:18,1219,20.754,24.5,419,616.8,0.003706961,1
2015-02-03 8:19,1220,20.79,24.5,419,624.2,0.003715237,1
2015-02-03 8:19,1221,20.772,24.52,419,625.6,0.003714144,1
2015-02-03 8:21,1222,20.7675,24.6,419,628.75,0.003725296,1
2015-02-03 8:22,1223,20.754,24.66,419,635.2,0.003731315,1
2015-02-03 8:23,1224,20.772,24.7,419,640.8,0.003741574,1
2015-02-03 8:23,1225,20.79,24.7,421.8,642.4,0.003745748,1
2015-02-03 8:25,1226,20.79,24.7,422.5,643.25,0.003745748,1
2015-02-03 8:25,1227,20.79,24.736,427.4,643.6,0.00375124,1
2015-02-03 8:26,1228,20.79,24.79,433,645.25,0.003759479,1
2015-02-03 8:28,1229,20.775,24.79,433,652.6666667,0.003755987,1
2015-02-03 8:29,1230,20.79,24.79,433,658,0.003759479,1
2015-02-03 8:30,1231,20.79,24.79,433,665.5,0.003759479,1
2015-02-03 8:31,1232,20.79,24.79,433,666.3333333,0.003759479,1
2015-02-03 8:31,1233,20.79,24.79,433,666.5,0.003759479,1
2015-02-03 8:32,1234,20.79,24.79,433,668.2,0.003759479,1
2015-02-03 8:34,1235,20.79,24.79,433,668,0.003759479,1
2015-02-03 8:35,1236,20.79,24.79,433,672.6666667,0.003759479,1
2015-02-03 8:36,1237,20.79,24.79,433,672.75,0.003759479,1
2015-02-03 8:37,1238,20.79,24.79,433,679.2,0.003759479,1
2015-02-03 8:38,1239,20.815,24.815,433,683.5,0.003769124,1
2015-02-03 8:38,1240,20.79,24.79,440,688.5,0.003759479,1
2015-02-03 8:39,1241,20.84,24.84,434.5,686,0.00377879,1
2015-02-03 8:41,1242,20.79,24.79,435.5,689.75,0.003759479,1
2015-02-03 8:42,1243,20.89,24.89,443.4,700,0.003798181,1
2015-02-03 8:43,1244,20.83,24.83,439.8,697.6,0.003774921,1
2015-02-03 8:44,1245,20.87,24.87,439.8,695.8,0.003790415,1
2015-02-03 8:44,1246,20.89,24.87333333,441,697.3333333,0.003795622,1
2015-02-03 8:45,1247,20.89,24.89,442.5,701.25,0.003798181,1
2015-02-03 8:47,1248,20.87333333,24.84,441,700.6666667,0.003786596,1
2015-02-03 8:48,1249,20.87333333,24.775,441,694.8333333,0.003776628,1
2015-02-03 8:49,1250,20.89,24.84,442.5,709.75,0.003790505,1
2015-02-03 8:50,1251,20.89,24.85666667,435,715,0.003793064,1
2015-02-03 8:51,1252,20.89,24.82333333,435,715.8333333,0.003787946,1
2015-02-03 8:51,1253,20.89,24.79,429,713.8,0.003782829,1
2015-02-03 8:53,1254,20.92666667,24.79,429,709,0.003791422,1
2015-02-03 8:54,1255,20.89,24.85,429,716.2,0.00379204,1
2015-02-03 8:55,1256,20.89,24.89,429,716.1666667,0.003798181,1
2015-02-03 8:55,1257,20.89,24.945,432.75,725,0.003806626,1
2015-02-03 8:57,1258,20.89,24.9175,429,725,0.003802403,1
2015-02-03 8:57,1259,20.89,24.978,435,727.6,0.003811692,1
2015-02-03 8:58,1260,20.89,25,435,729.4,0.00381507,1
2015-02-03 9:00,1261,20.89,25,441,730.8,0.00381507,1
2015-02-03 9:01,1262,20.89,25,438,731.2,0.00381507,1
2015-02-03 9:02,1263,20.9175,25,444,736.25,0.003821569,1
2015-02-03 9:03,1264,20.978,25,441,741,0.003835901,1
2015-02-03 9:04,1265,21,24.96333333,444,742.3333333,0.003835456,1
2015-02-03 9:04,1266,21,24.912,444,742.4,0.00382752,1
2015-02-03 9:06,1267,21.025,24.89,444,746.75,0.003830036,1
2015-02-03 9:07,1268,21.075,24.89,444,745,0.003841893,1
2015-02-03 9:08,1269,21.1,24.89,444,742,0.003847834,1
2015-02-03 9:08,1270,21.1,24.89,444,740.8,0.003847834,1
2015-02-03 9:10,1271,21.13333333,24.82333333,444,747.3333333,0.003845377,0
2015-02-03 9:10,1272,21.16666667,24.85833333,444,745.5,0.00385877,0
2015-02-03 9:11,1273,21.2,25.16333333,444,752.6666667,0.003914464,1
2015-02-03 9:13,1274,21.175,25.04041667,446.6666667,751.5,0.003889213,1
2015-02-03 9:14,1275,21.15,24.9175,449.3333333,750.3333333,0.003864032,1
2015-02-03 9:15,1276,21.18333333,25.19833333,454.6666667,754.3333333,0.00391591,1
2015-02-03 9:16,1277,21.2,25.34,448,765.75,0.003942121,1
2015-02-03 9:16,1278,21.2,25.3925,454.75,782,0.00395034,1
2015-02-03 9:17,1279,21.23,25.445,453,786.6666667,0.003965901,1
2015-02-03 9:19,1280,21.254,25.578,451.6,792,0.003992676,1
2015-02-03 9:20,1281,21.2,25.76333333,453,800.3333333,0.004008403,1
2015-02-03 9:21,1282,21.2,25.89,454.75,804.3333333,0.004028238,1
2015-02-03 9:22,1283,21.2,26.05,449.5,815.2,0.004053295,1
2015-02-03 9:23,1284,21.2,26.1,460,829.75,0.004061126,1
2015-02-03 9:23,1285,21.2,26.15714286,442,837.1666667,0.004070075,1
2015-02-03 9:24,1286,21.2,26.245,439,849,0.004083836,1
2015-02-03 9:26,1287,21.2,26.29,439,853.5,0.004090884,1
2015-02-03 9:27,1288,21.218,26.31,439,863.4,0.004098571,1
2015-02-03 9:28,1289,21.236,26.412,442,864.4,0.004119143,1
2015-02-03 9:29,1290,21.23,26.49833333,449,871.8333333,0.004131165,1
2015-02-03 9:29,1291,21.2225,26.525,454,872.25,0.004133435,1
2015-02-03 9:30,1292,21.245,26.58333333,454,876.6666667,0.004148347,1
2015-02-03 9:32,1293,21.26,26.56666667,454,890.3333333,0.004149571,1
2015-02-03 9:33,1294,21.29,26.68333333,454,895.1666667,0.004175644,1
2015-02-03 9:34,1295,21.29,26.76,454,901,0.004187722,1
2015-02-03 9:35,1296,21.29,26.79,454,910.25,0.004192449,1
2015-02-03 9:36,1297,21.315,26.7675,454,918.5,0.004195374,1
2015-02-03 9:36,1298,21.30666667,26.79,454,923.1666667,0.004196765,1
2015-02-03 9:38,1299,21.31,26.79,454,926.75,0.004197629,1
2015-02-03 9:39,1300,21.35666667,26.79,454,925.5,0.004209738,1
2015-02-03 9:40,1301,21.31,26.83,463,927.6,0.004203939,1
2015-02-03 9:40,1302,21.29,26.89,457.75,935,0.004208204,1
2015-02-03 9:42,1303,21.35,26.934,463,932,0.004230778,1
2015-02-03 9:42,1304,21.34,26.945,464,935.75,0.004229906,1
2015-02-03 9:43,1305,21.315,27,469,946.75,0.004232063,1
2015-02-03 9:45,1306,21.39,27,461,952,0.004251699,1
2015-02-03 9:46,1307,21.39,27.1,462.3333333,959.3333333,0.004267554,1
2015-02-03 9:47,1308,21.39,27.08,461,967,0.004264383,1
2015-02-03 9:48,1309,21.39,27.1,464,969,0.004267554,1
2015-02-03 9:49,1310,21.4175,27.22,464,982.5,0.00429386,1
